"","Account.Name","AccountID","Amdocs.Fiscal.Month","Country.Name","CountryID","Org3","OrgID","Portfolio","PortfolioID","Release.Name","ReleaseID","ReleaseProbability","Release.Status","ReleaseStatusID","Actual","Demand","UnitDemand","DemandAVG","DeltaMonth","prediction"
"1","KT CORP(56)",30,"2017/03","INDIA",18,"CSU APAC",1,"APAC",1,"Phase 1",253,0,"Development",2,2.14,2.23,2.23,2.23,0,"1.60336530178184"
"2","KT CORP(56)",30,"2017/03","INDIA",18,"CSU APAC",1,"APAC",1,"Phase 2",255,0,"Development",2,0,0,0,0,0,"-0.0395429155005845"
"3","KT CORP(56)",30,"2017/04","INDIA",18,"CSU APAC",1,"APAC",1,"Phase 1",253,0,"Development",2,1.24,2.98,2.42,2.7,0,"1.19246998069706"
"4","KT CORP(56)",30,"2017/05","INDIA",18,"CSU APAC",1,"APAC",1,"Phase 1",253,0,"Development",2,0,0,0,0,0,"-0.0395429155005845"
"5","KT CORP(56)",30,"2017/06","INDIA",18,"CSU APAC",1,"APAC",1,"Phase 1",253,0,"Development",2,0,0,0,0,0,"-0.0395429155005845"
"6","KT CORP(56)",30,"2017/03","ISRAEL",21,"CSU APAC",1,"APAC",1,"Phase 1",253,0,"Development",2,0.47,0.03,0.03,0.03,0,"-0.0168638006809682"
"7","KT CORP(56)",30,"2017/04","ISRAEL",21,"CSU APAC",1,"APAC",1,"Phase 1",253,0,"Development",2,0.75,0.04,0.03,0.035,0,"-0.00925680860903658"
"8","KT CORP(56)",30,"2017/05","ISRAEL",21,"CSU APAC",1,"APAC",1,"Phase 1",253,0,"Development",2,0,0,0,0,0,"-0.0395429155005845"
"9","KT CORP(56)",30,"2017/06","ISRAEL",21,"CSU APAC",1,"APAC",1,"Phase 1",253,0,"Development",2,0,0,0,0,0,"-0.0395429155005845"
"10","KT CORP(56)",30,"2017/03","KOREA",23,"CSU APAC",1,"APAC",1,"Phase 1",253,0,"Development",2,0,0.74,0.74,0.74,0,"0.512280764130101"
"11","KT CORP(56)",30,"2017/03","KOREA",23,"CSU APAC",1,"APAC",1,"Phase 2",255,0,"Development",2,0,9.25,9.25,9.25,0,"3.06627110976203"
"12","KT CORP(56)",30,"2017/04","KOREA",23,"CSU APAC",1,"APAC",1,"Phase 1",253,0,"Development",2,0,0.98,0.8,0.89,0,"0.519482194000855"
"13","KT CORP(56)",30,"2017/04","KOREA",23,"CSU APAC",1,"APAC",1,"Phase 2",255,0,"Development",2,0,9.25,1,5.125,0,"0.14145056514941"
"14","KT CORP(56)",30,"2017/05","KOREA",23,"CSU APAC",1,"APAC",1,"Phase 2",255,0,"Development",2,0,0.5,0,0.25,0,"0.195705863064102"
"15","KT CORP(56)",30,"2017/04","KOREA",23,"CSU APAC",1,"APAC",1,"KT Fast Track CR",154,0,"Production",4,0,0.36,0.18,0.27,0,"0.195014144618214"
"16","KT CORP(56)",30,"2017/05","KOREA",23,"CSU APAC",1,"APAC",1,"KT Fast Track CR",154,0,"Production",4,0,0.36,0.18,0.27,0,"0.195014144618214"
"17","KT CORP(56)",30,"2017/06","KOREA",23,"CSU APAC",1,"APAC",1,"KT Fast Track CR",154,0,"Production",4,0,0.36,0.18,0.27,0,"0.195014144618214"
"18","KT CORP(56)",30,"2017/07","KOREA",23,"CSU APAC",1,"APAC",1,"KT Fast Track CR",154,0,"Production",4,0,0.18,0.18,0.18,0,"0.0988320246659693"
"19","KT CORP(56)",30,"2017/08","KOREA",23,"CSU APAC",1,"APAC",1,"KT Fast Track CR",154,0,"Production",4,0,0.18,0.18,0.18,0,"0.0988320246659693"
"20","KT CORP(56)",30,"2017/09","KOREA",23,"CSU APAC",1,"APAC",1,"KT Fast Track CR",154,0,"Production",4,0,0.18,0.18,0.18,0,"0.0988320246659693"
"21","KT CORP(56)",30,"2017/10","KOREA",23,"CSU APAC",1,"APAC",1,"KT Fast Track CR",154,0,"Production",4,0,0.18,0.18,0.18,0,"0.0988320246659693"
"22","KT CORP(56)",30,"2017/04","PHILIPPINES",30,"CSU APAC",1,"APAC",1,"KT Fast Track CR",154,0,"Production",4,0,1.64,0.82,1.23,0,"0.328085857642877"
"23","KT CORP(56)",30,"2017/05","PHILIPPINES",30,"CSU APAC",1,"APAC",1,"KT Fast Track CR",154,0,"Production",4,0,1.64,0.82,1.23,0,"0.328085857642877"
"24","KT CORP(56)",30,"2017/06","PHILIPPINES",30,"CSU APAC",1,"APAC",1,"KT Fast Track CR",154,0,"Production",4,0,1.64,0.82,1.23,0,"0.328085857642877"
"25","KT CORP(56)",30,"2017/07","PHILIPPINES",30,"CSU APAC",1,"APAC",1,"KT Fast Track CR",154,0,"Production",4,0,0.82,0.82,0.82,0,"0.566991792674435"
"26","KT CORP(56)",30,"2017/08","PHILIPPINES",30,"CSU APAC",1,"APAC",1,"KT Fast Track CR",154,0,"Production",4,0,0.82,0.82,0.82,0,"0.566991792674435"
"27","KT CORP(56)",30,"2017/09","PHILIPPINES",30,"CSU APAC",1,"APAC",1,"KT Fast Track CR",154,0,"Production",4,0,0.82,0.82,0.82,0,"0.566991792674435"
"28","KT CORP(56)",30,"2017/10","PHILIPPINES",30,"CSU APAC",1,"APAC",1,"KT Fast Track CR",154,0,"Production",4,0,0.82,0.82,0.82,0,"0.566991792674435"
"29","KT CORP(56)",30,"2017/03","INDIA",18,"CSU APAC",1,"APAC",1,"Phase 3",256,0,"Development",2,1.63,0,0,0,0,"-0.0395429155005845"
"30","KT CORP(56)",30,"2017/04","INDIA",18,"CSU APAC",1,"APAC",1,"Phase 3",256,0,"Development",2,2.41,0,0,0,0,"-0.0395429155005845"
"31","KT CORP(56)",30,"2017/05","INDIA",18,"CSU APAC",1,"APAC",1,"Phase 3",256,0,"Development",2,3.59,8.19,3,5.595,0,"0.144462221367774"
"32","KT CORP(56)",30,"2017/06","INDIA",18,"CSU APAC",1,"APAC",1,"Phase 3",256,0,"Development",2,3.38,4,3,3.5,0,"1.16819415508262"
"33","KT CORP(56)",30,"2017/07","INDIA",18,"CSU APAC",1,"APAC",1,"Phase 3",256,0,"Development",2,3.86,3.5,3,3.25,0,"1.70121615000454"
"34","KT CORP(56)",30,"2017/08","INDIA",18,"CSU APAC",1,"APAC",1,"Phase 3",256,0,"Development",2,3.82,3.5,3,3.25,0,"1.70121615000454"
"35","KT CORP(56)",30,"2017/09","INDIA",18,"CSU APAC",1,"APAC",1,"Phase 3",256,0,"Development",2,3.6,3.5,3,3.25,0,"1.70121615000454"
"36","KT CORP(56)",30,"2017/10","INDIA",18,"CSU APAC",1,"APAC",1,"Phase 3",256,0,"Development",2,0,3.5,3,3.25,0,"1.70121615000454"
"37","KT CORP(56)",30,"2017/11","INDIA",18,"CSU APAC",1,"APAC",1,"Phase 3",256,0,"Development",2,0,2.38,3,2.69,0,"2.07998541076255"
"38","KT CORP(56)",30,"2017/12","INDIA",18,"CSU APAC",1,"APAC",1,"Phase 3",256,0,"Development",2,0,0,1.35,0.675,0,"0.315702305687952"
"39","KT CORP(56)",30,"2017/03","ISRAEL",21,"CSU APAC",1,"APAC",1,"Phase 3",256,0,"Development",2,0.13,0,0,0,0,"-0.0395429155005845"
"40","KT CORP(56)",30,"2017/04","ISRAEL",21,"CSU APAC",1,"APAC",1,"Phase 3",256,0,"Development",2,0.25,0,0,0,0,"-0.0395429155005845"
"41","KT CORP(56)",30,"2017/05","ISRAEL",21,"CSU APAC",1,"APAC",1,"Phase 3",256,0,"Development",2,1.73,0,0,0,0,"-0.0395429155005845"
"42","KT CORP(56)",30,"2017/06","ISRAEL",21,"CSU APAC",1,"APAC",1,"Phase 3",256,0,"Development",2,2,0,0,0,0,"-0.0395429155005845"
"43","KT CORP(56)",30,"2017/07","ISRAEL",21,"CSU APAC",1,"APAC",1,"Phase 3",256,0,"Development",2,2,0,0,0,0,"-0.0395429155005845"
"44","KT CORP(56)",30,"2017/08","ISRAEL",21,"CSU APAC",1,"APAC",1,"Phase 3",256,0,"Development",2,2,0,0,0,0,"-0.0395429155005845"
"45","KT CORP(56)",30,"2017/09","ISRAEL",21,"CSU APAC",1,"APAC",1,"Phase 3",256,0,"Development",2,1.83,0,0,0,0,"-0.0395429155005845"
"46","KT CORP(56)",30,"2017/04","TAIWAN",39,"CSU APAC",1,"APAC",1,"Phase 3",256,0,"Development",2,0.56,0,0,0,0,"-0.0395429155005845"
"47","KT CORP(56)",30,"2017/05","TAIWAN",39,"CSU APAC",1,"APAC",1,"Phase 3",256,0,"Development",2,0.47,0,0,0,0,"-0.0395429155005845"
"48","KT CORP(56)",30,"2017/06","TAIWAN",39,"CSU APAC",1,"APAC",1,"Phase 3",256,0,"Development",2,0,0,0,0,0,"-0.0395429155005845"
"49","KT CORP(56)",30,"2017/03","INDIA",18,"DCC BC&S-CC",10,"APAC",1,"Phase 1",253,0,"Development",2,1,2.91,0.96,1.935,0,"0.184281431990958"
"50","KT CORP(56)",30,"2017/03","INDIA",18,"DCC BC&S-CC",10,"APAC",1,"Phase 2",255,0,"Development",2,0.6,1,3.91,2.455,0,"0.977051404256444"
"51","KT CORP(56)",30,"2017/04","INDIA",18,"DCC BC&S-CC",10,"APAC",1,"Phase 1",253,0,"Development",2,1,2.91,0,1.455,0,"0.145172772916555"
"52","KT CORP(56)",30,"2017/04","INDIA",18,"DCC BC&S-CC",10,"APAC",1,"Phase 2",255,0,"Development",2,0,1,3.91,2.455,0,"0.977051404256444"
"53","KT CORP(56)",30,"2017/05","INDIA",18,"DCC BC&S-CC",10,"APAC",1,"Phase 1",253,0,"Development",2,0,0,0,0,0,"-0.0395429155005845"
"54","KT CORP(56)",30,"2017/03","ISRAEL",21,"DCC BC&S-CC",10,"APAC",1,"Phase 1",253,0,"Development",2,0,0.04,0.02,0.03,0,"-0.00924392935800824"
"55","KT CORP(56)",30,"2017/04","ISRAEL",21,"DCC BC&S-CC",10,"APAC",1,"Phase 1",253,0,"Development",2,0,0.04,0,0.02,0,"-0.00916749881987398"
"56","KT CORP(56)",30,"2017/03","KOREA",23,"DCC BC&S-CC",10,"APAC",1,"Phase 1",253,0,"Development",2,0,0.05,0.02,0.035,0,"-0.00176053878101045"
"57","KT CORP(56)",30,"2017/03","KOREA",23,"DCC BC&S-CC",10,"APAC",1,"Phase 2",255,0,"Development",2,0,0,0.09,0.045,0,"-0.0412354401115072"
"58","KT CORP(56)",30,"2017/04","KOREA",23,"DCC BC&S-CC",10,"APAC",1,"Phase 1",253,0,"Development",2,0,0.05,0,0.025,0,"-0.00176392270681725"
"59","KT CORP(56)",30,"2017/04","KOREA",23,"DCC BC&S-CC",10,"APAC",1,"Phase 2",255,0,"Development",2,0,0,0.09,0.045,0,"-0.0412354401115072"
"60","KT CORP(56)",30,"2017/04","KOREA",23,"DCC BC&S-CC",10,"APAC",1,"KT Fast Track CR",154,0,"Production",4,0,0.18,0,0.09,0,"0.0847999233534002"
"61","KT CORP(56)",30,"2017/05","KOREA",23,"DCC BC&S-CC",10,"APAC",1,"KT Fast Track CR",154,0,"Production",4,0,0.18,0.18,0.18,0,"0.0988320246659693"
"62","KT CORP(56)",30,"2017/06","KOREA",23,"DCC BC&S-CC",10,"APAC",1,"KT Fast Track CR",154,0,"Production",4,0,0.18,0.18,0.18,0,"0.0988320246659693"
"63","KT CORP(56)",30,"2017/04","PHILIPPINES",30,"DCC BC&S-CC",10,"APAC",1,"KT Fast Track CR",154,0,"Production",4,0,0.82,0,0.41,0,"0.205362388565661"
"64","KT CORP(56)",30,"2017/05","PHILIPPINES",30,"DCC BC&S-CC",10,"APAC",1,"KT Fast Track CR",154,0,"Production",4,0,0.82,0.82,0.82,0,"0.566991792674435"
"65","KT CORP(56)",30,"2017/06","PHILIPPINES",30,"DCC BC&S-CC",10,"APAC",1,"KT Fast Track CR",154,0,"Production",4,0,0.82,0.82,0.82,0,"0.566991792674435"
"66","KT CORP(56)",30,"2017/03","INDIA",18,"DCC BC&S-CC",10,"APAC",1,"Phase 3",256,0,"Development",2,1,0,0,0,0,"-0.0395429155005845"
"67","KT CORP(56)",30,"2017/04","INDIA",18,"DCC BC&S-CC",10,"APAC",1,"Phase 3",256,0,"Development",2,0.87,0,0,0,0,"-0.0395429155005845"
"68","KT CORP(56)",30,"2017/05","INDIA",18,"DCC BC&S-CC",10,"APAC",1,"Phase 3",256,0,"Development",2,1.99,1.5,2.25,1.875,0,"1.50656739769307"
"69","KT CORP(56)",30,"2017/06","INDIA",18,"DCC BC&S-CC",10,"APAC",1,"Phase 3",256,0,"Development",2,1.98,3.81,2.81,3.31,0,"1.03723691530634"
"70","KT CORP(56)",30,"2017/07","INDIA",18,"DCC BC&S-CC",10,"APAC",1,"Phase 3",256,0,"Development",2,2,4,2.5,3.25,0,"0.523150020244137"
"71","KT CORP(56)",30,"2017/08","INDIA",18,"DCC BC&S-CC",10,"APAC",1,"Phase 3",256,0,"Development",2,2.92,4,2.97,3.485,0,"1.11746361924102"
"72","KT CORP(56)",30,"2017/09","INDIA",18,"DCC BC&S-CC",10,"APAC",1,"Phase 3",256,0,"Development",2,2.28,4.47,3.06,3.765,0,"0.83705533149893"
"73","KT CORP(56)",30,"2017/10","INDIA",18,"DCC BC&S-CC",10,"APAC",1,"Phase 3",256,0,"Development",2,0,2.5,2.5,2.5,0,"1.81529398022122"
"74","KT CORP(56)",30,"2017/11","INDIA",18,"DCC BC&S-CC",10,"APAC",1,"Phase 3",256,0,"Development",2,0,1.88,2.57,2.225,0,"1.78440935254541"
"75","KT CORP(56)",30,"2017/12","INDIA",18,"DCC BC&S-CC",10,"APAC",1,"Phase 3",256,0,"Development",2,0,0,2.57,1.285,0,"0.917847481714853"
"76","KT CORP(56)",30,"2017/06","ISRAEL",21,"DCC BC&S-CC",10,"APAC",1,"Phase 3",256,0,"Development",2,0,0,0,0,0,"-0.0395429155005845"
"77","KT CORP(56)",30,"2017/08","ISRAEL",21,"DCC BC&S-CC",10,"APAC",1,"Phase 3",256,0,"Development",2,0,0,0,0,0,"-0.0395429155005845"
"78","KT CORP(56)",30,"2017/09","ISRAEL",21,"DCC BC&S-CC",10,"APAC",1,"Phase 3",256,0,"Development",2,0,0,0,0,0,"-0.0395429155005845"
"79","KT CORP(56)",30,"2017/06","RUSSIA",32,"DCC BC&S-CC",10,"APAC",1,"Phase 3",256,0,"Development",2,0,0.04,0.04,0.04,0,"-0.0092553178646065"
"80","KT CORP(56)",30,"2017/08","RUSSIA",32,"DCC BC&S-CC",10,"APAC",1,"Phase 3",256,0,"Development",2,0,0,0.03,0.015,0,"-0.0401262460169981"
"81","KT CORP(56)",30,"2017/09","RUSSIA",32,"DCC BC&S-CC",10,"APAC",1,"Phase 3",256,0,"Development",2,0,0.03,0.04,0.035,0,"-0.0169069283401719"
"82","KT CORP(56)",30,"2017/03","INDIA",18,"DCC EDIT-CC",14,"APAC",1,"Phase 1",253,0,"Development",2,1,0,0,0,0,"-0.0395429155005845"
"83","KT CORP(56)",30,"2017/03","INDIA",18,"DCC EDIT-CC",14,"APAC",1,"Phase 2",255,0,"Development",2,1,0,0,0,0,"-0.0395429155005845"
"84","KT CORP(56)",30,"2017/04","INDIA",18,"DCC EDIT-CC",14,"APAC",1,"Phase 1",253,0,"Development",2,0,0,0,0,0,"-0.0395429155005845"
"85","KT CORP(56)",30,"2017/04","INDIA",18,"DCC EDIT-CC",14,"APAC",1,"Phase 2",255,0,"Development",2,0,0,0,0,0,"-0.0395429155005845"
"86","KT CORP(56)",30,"2017/05","INDIA",18,"DCC EDIT-CC",14,"APAC",1,"Phase 1",253,0,"Development",2,0,0,0,0,0,"-0.0395429155005845"
"87","KT CORP(56)",30,"2017/05","INDIA",18,"DCC EDIT-CC",14,"APAC",1,"Phase 2",255,0,"Development",2,0,0,0,0,0,"-0.0395429155005845"
"88","KT CORP(56)",30,"2017/03","CHINA",9,"DCC RM-CC",18,"APAC",1,"Phase 1",253,0,"Development",2,0,0,0,0,0,"-0.0395429155005845"
"89","KT CORP(56)",30,"2017/03","INDIA",18,"DCC RM-CC",18,"APAC",1,"Phase 1",253,0,"Development",2,5.73,7.69,8.61,8.15,0,"2.15415716787069"
"90","KT CORP(56)",30,"2017/03","INDIA",18,"DCC RM-CC",18,"APAC",1,"Phase 2",255,0,"Development",2,5,11.91,17.74,14.825,0,"1.69941490303686"
"91","KT CORP(56)",30,"2017/04","INDIA",18,"DCC RM-CC",18,"APAC",1,"Phase 1",253,0,"Development",2,1.38,6.69,0,3.345,0,"0.141460035807465"
"92","KT CORP(56)",30,"2017/04","INDIA",18,"DCC RM-CC",18,"APAC",1,"Phase 2",255,0,"Development",2,5.52,11.91,22.65,17.28,0,"1.69938339313911"
"93","KT CORP(56)",30,"2017/05","INDIA",18,"DCC RM-CC",18,"APAC",1,"Phase 1",253,0,"Development",2,0,0,0,0,0,"-0.0395429155005845"
"94","KT CORP(56)",30,"2017/05","INDIA",18,"DCC RM-CC",18,"APAC",1,"Phase 2",255,0,"Development",2,1,3.91,4.46,4.185,0,"2.54891881373521"
"95","KT CORP(56)",30,"2017/06","INDIA",18,"DCC RM-CC",18,"APAC",1,"Phase 1",253,0,"Development",2,0,0,0,0,0,"-0.0395429155005845"
"96","KT CORP(56)",30,"2017/06","INDIA",18,"DCC RM-CC",18,"APAC",1,"Phase 2",255,0,"Development",2,0,0,0,0,0,"-0.0395429155005845"
"97","KT CORP(56)",30,"2017/03","IRELAND",20,"DCC RM-CC",18,"APAC",1,"Phase 1",253,0,"Development",2,0,0,0,0,0,"-0.0395429155005845"
"98","KT CORP(56)",30,"2017/03","ISRAEL",21,"DCC RM-CC",18,"APAC",1,"Phase 1",253,0,"Development",2,0,0.25,0.33,0.29,0,"0.16594213861075"
"99","KT CORP(56)",30,"2017/04","ISRAEL",21,"DCC RM-CC",18,"APAC",1,"Phase 1",253,0,"Development",2,0,0.25,0,0.125,0,"0.121942861188791"
"100","KT CORP(56)",30,"2017/05","ISRAEL",21,"DCC RM-CC",18,"APAC",1,"Phase 2",255,0,"Development",2,3,0,0,0,0,"-0.0395429155005845"
"101","KT CORP(56)",30,"2017/06","ISRAEL",21,"DCC RM-CC",18,"APAC",1,"Phase 2",255,0,"Development",2,0,0,0,0,0,"-0.0395429155005845"
"102","KT CORP(56)",30,"2017/03","KOREA",23,"DCC RM-CC",18,"APAC",1,"Phase 1",253,0,"Development",2,0,0.06,0.06,0.06,0,"0.00602524246054371"
"103","KT CORP(56)",30,"2017/03","KOREA",23,"DCC RM-CC",18,"APAC",1,"Phase 2",255,0,"Development",2,0,0.09,0.26,0.175,0,"0.0338664379237767"
"104","KT CORP(56)",30,"2017/04","KOREA",23,"DCC RM-CC",18,"APAC",1,"Phase 1",253,0,"Development",2,0,0.06,0,0.03,0,"0.00555331017079869"
"105","KT CORP(56)",30,"2017/04","KOREA",23,"DCC RM-CC",18,"APAC",1,"Phase 2",255,0,"Development",2,0,0.09,0.35,0.22,0,"0.0319680125542726"
"106","KT CORP(56)",30,"2017/05","KOREA",23,"DCC RM-CC",18,"APAC",1,"Phase 2",255,0,"Development",2,0,0.09,0.04,0.065,0,"0.0276856909310778"
"107","KT CORP(56)",30,"2017/04","KOREA",23,"DCC RM-CC",18,"APAC",1,"KT Fast Track CR",154,0,"Production",4,0,1.08,0,0.54,0,"0.192213550546308"
"108","KT CORP(56)",30,"2017/05","KOREA",23,"DCC RM-CC",18,"APAC",1,"KT Fast Track CR",154,0,"Production",4,0,1.08,1.08,1.08,0,"0.742718376740313"
"109","KT CORP(56)",30,"2017/06","KOREA",23,"DCC RM-CC",18,"APAC",1,"KT Fast Track CR",154,0,"Production",4,0,1.08,0.18,0.63,0,"0.221523558601715"
"110","KT CORP(56)",30,"2017/04","PHILIPPINES",30,"DCC RM-CC",18,"APAC",1,"KT Fast Track CR",154,0,"Production",4,0,4.92,0,2.46,0,"0.141632309846584"
"111","KT CORP(56)",30,"2017/05","PHILIPPINES",30,"DCC RM-CC",18,"APAC",1,"KT Fast Track CR",154,0,"Production",4,0,4.92,4.92,4.92,0,"2.90416489905016"
"112","KT CORP(56)",30,"2017/06","PHILIPPINES",30,"DCC RM-CC",18,"APAC",1,"KT Fast Track CR",154,0,"Production",4,0,4.92,0.82,2.87,0,"0.142956574620134"
"113","KT CORP(56)",30,"2017/06","zzzz",44,"DCC RM-CC",18,"APAC",1,"Phase 3",256,0,"Development",2,0,14.7,15,14.85,0,"3.02396191163653"
"114","KT CORP(56)",30,"2017/07","zzzz",44,"DCC RM-CC",18,"APAC",1,"Phase 3",256,0,"Development",2,0,11.5,12,11.75,0,"2.87520843028457"
"115","KT CORP(56)",30,"2017/08","zzzz",44,"DCC RM-CC",18,"APAC",1,"Phase 3",256,0,"Development",2,0,10,10,10,0,"3.06869511992588"
"116","KT CORP(56)",30,"2017/09","zzzz",44,"DCC RM-CC",18,"APAC",1,"Phase 3",256,0,"Development",2,0,10,11,10.5,0,"2.09503497652678"
"117","KT CORP(56)",30,"2017/10","zzzz",44,"DCC RM-CC",18,"APAC",1,"Phase 3",256,0,"Development",2,0,9.5,10,9.75,0,"2.84207057772084"
"118","KT CORP(56)",30,"2017/11","zzzz",44,"DCC RM-CC",18,"APAC",1,"Phase 3",256,0,"Development",2,0,7.13,7,7.065,0,"3.05610572897399"
"119","KT CORP(56)",30,"2017/12","zzzz",44,"DCC RM-CC",18,"APAC",1,"Phase 3",256,0,"Development",2,0,0,5,2.5,0,"0.955445066005805"
"120","KT CORP(56)",30,"2017/03","CHINA",9,"DCC RM-CC",18,"APAC",1,"Phase 3",256,0,"Development",2,0.43,0,0,0,0,"-0.0395429155005845"
"121","KT CORP(56)",30,"2017/04","CHINA",9,"DCC RM-CC",18,"APAC",1,"Phase 3",256,0,"Development",2,1.79,0,0,0,0,"-0.0395429155005845"
"122","KT CORP(56)",30,"2017/05","CHINA",9,"DCC RM-CC",18,"APAC",1,"Phase 3",256,0,"Development",2,3.26,0,0,0,0,"-0.0395429155005845"
"123","KT CORP(56)",30,"2017/06","CHINA",9,"DCC RM-CC",18,"APAC",1,"Phase 3",256,0,"Development",2,3,0,0,0,0,"-0.0395429155005845"
"124","KT CORP(56)",30,"2017/07","CHINA",9,"DCC RM-CC",18,"APAC",1,"Phase 3",256,0,"Development",2,1.02,0,0,0,0,"-0.0395429155005845"
"125","KT CORP(56)",30,"2017/08","CHINA",9,"DCC RM-CC",18,"APAC",1,"Phase 3",256,0,"Development",2,0,0,0,0,0,"-0.0395429155005845"
"126","KT CORP(56)",30,"2017/03","INDIA",18,"DCC RM-CC",18,"APAC",1,"Phase 3",256,0,"Development",2,7.94,0,0,0,0,"-0.0395429155005845"
"127","KT CORP(56)",30,"2017/04","INDIA",18,"DCC RM-CC",18,"APAC",1,"Phase 3",256,0,"Development",2,7.6,0,0,0,0,"-0.0395429155005845"
"128","KT CORP(56)",30,"2017/05","INDIA",18,"DCC RM-CC",18,"APAC",1,"Phase 3",256,0,"Development",2,12.98,14,20.73,17.365,0,"1.69941490470932"
"129","KT CORP(56)",30,"2017/06","INDIA",18,"DCC RM-CC",18,"APAC",1,"Phase 3",256,0,"Development",2,11.61,6.73,5.73,6.23,0,"2.8186411046843"
"130","KT CORP(56)",30,"2017/07","INDIA",18,"DCC RM-CC",18,"APAC",1,"Phase 3",256,0,"Development",2,13.02,5.83,4.33,5.08,0,"1.64734867324371"
"131","KT CORP(56)",30,"2017/08","INDIA",18,"DCC RM-CC",18,"APAC",1,"Phase 3",256,0,"Development",2,12.73,5.37,3.87,4.62,0,"1.29150942650151"
"132","KT CORP(56)",30,"2017/09","INDIA",18,"DCC RM-CC",18,"APAC",1,"Phase 3",256,0,"Development",2,13,6.37,4.87,5.62,0,"2.05769142141694"
"133","KT CORP(56)",30,"2017/10","INDIA",18,"DCC RM-CC",18,"APAC",1,"Phase 3",256,0,"Development",2,0,6.37,4.87,5.62,0,"2.05769142141694"
"134","KT CORP(56)",30,"2017/11","INDIA",18,"DCC RM-CC",18,"APAC",1,"Phase 3",256,0,"Development",2,0,4.78,5,4.89,0,"2.88580107203395"
"135","KT CORP(56)",30,"2017/12","INDIA",18,"DCC RM-CC",18,"APAC",1,"Phase 3",256,0,"Development",2,0,0,5,2.5,0,"0.955445066005805"
"136","KT CORP(56)",30,"2017/05","ISRAEL",21,"DCC RM-CC",18,"APAC",1,"Phase 3",256,0,"Development",2,0,0,0.03,0.015,0,"-0.0401262460169981"
"137","KT CORP(56)",30,"2017/06","ISRAEL",21,"DCC RM-CC",18,"APAC",1,"Phase 3",256,0,"Development",2,0,0.03,0.03,0.03,0,"-0.0168638006809682"
"138","KT CORP(56)",30,"2017/07","ISRAEL",21,"DCC RM-CC",18,"APAC",1,"Phase 3",256,0,"Development",2,0,0.02,0.02,0.02,0,"-0.0244489575159453"
"139","KT CORP(56)",30,"2017/08","ISRAEL",21,"DCC RM-CC",18,"APAC",1,"Phase 3",256,0,"Development",2,0,0.01,0.01,0.01,0,"-0.0320091930951261"
"140","KT CORP(56)",30,"2017/09","ISRAEL",21,"DCC RM-CC",18,"APAC",1,"Phase 3",256,0,"Development",2,0,0.01,0.01,0.01,0,"-0.0320091930951261"
"141","KT CORP(56)",30,"2017/10","ISRAEL",21,"DCC RM-CC",18,"APAC",1,"Phase 3",256,0,"Development",2,0,0.01,0.01,0.01,0,"-0.0320091930951261"
"142","KT CORP(56)",30,"2017/11","ISRAEL",21,"DCC RM-CC",18,"APAC",1,"Phase 3",256,0,"Development",2,0,0.01,0.01,0.01,0,"-0.0320091930951261"
"143","KT CORP(56)",30,"2017/12","ISRAEL",21,"DCC RM-CC",18,"APAC",1,"Phase 3",256,0,"Development",2,0,0,0.01,0.005,0,"-0.0397467508500091"
"144","KT CORP(56)",30,"2017/05","RUSSIA",32,"DCC RM-CC",18,"APAC",1,"Phase 3",256,0,"Development",2,0,0,0.24,0.12,0,"-0.0482495206228869"
"145","KT CORP(56)",30,"2017/06","RUSSIA",32,"DCC RM-CC",18,"APAC",1,"Phase 3",256,0,"Development",2,0,0.24,0.24,0.24,0,"0.145427784688085"
"146","KT CORP(56)",30,"2017/07","RUSSIA",32,"DCC RM-CC",18,"APAC",1,"Phase 3",256,0,"Development",2,0,0.15,0.15,0.15,0,"0.0755251844006892"
"147","KT CORP(56)",30,"2017/08","RUSSIA",32,"DCC RM-CC",18,"APAC",1,"Phase 3",256,0,"Development",2,0,0.12,0.12,0.12,0,"0.0522616663918827"
"148","KT CORP(56)",30,"2017/09","RUSSIA",32,"DCC RM-CC",18,"APAC",1,"Phase 3",256,0,"Development",2,0,0.12,0.12,0.12,0,"0.0522616663918827"
"149","KT CORP(56)",30,"2017/10","RUSSIA",32,"DCC RM-CC",18,"APAC",1,"Phase 3",256,0,"Development",2,0,0.12,0.12,0.12,0,"0.0522616663918827"
"150","KT CORP(56)",30,"2017/11","RUSSIA",32,"DCC RM-CC",18,"APAC",1,"Phase 3",256,0,"Development",2,0,0.09,0.12,0.105,0,"0.0300780009984926"
"151","KT CORP(56)",30,"2017/12","RUSSIA",32,"DCC RM-CC",18,"APAC",1,"Phase 3",256,0,"Development",2,0,0,0.12,0.06,0,"-0.0419332312808906"
"152","KT CORP(56)",30,"2017/05","INDIA",18,"Program MNG CC",21,"APAC",1,"Phase 3",256,0,"Development",2,0,0.93,1.17,1.05,0,"0.854474126507417"
"153","KT CORP(56)",30,"2017/06","INDIA",18,"Program MNG CC",21,"APAC",1,"Phase 3",256,0,"Development",2,0,0.93,1.17,1.05,0,"0.854474126507417"
"154","KT CORP(56)",30,"2017/07","INDIA",18,"Program MNG CC",21,"APAC",1,"Phase 3",256,0,"Development",2,0,0.93,1.17,1.05,0,"0.854474126507417"
